gene	KO_1_NonTreatment	KO_2_NonTreatment	KO_3_NonTreatment	KO_4_CytokineTreatment	KO_5_CytokineTreatment	KO_6_CytokineTreatment	WT_1_NonTreatment	WT_2_NonTreatment	WT_3_NonTreatment	WT_4_CytokineTreatment	WT_5_CytokineTreatment	WT_6_CytokineTreatment
Snrpa1	723	777	782	866	905	830	714	723	1000	1059	1869	860
Gm45081	0	3	7	2	0	0	5	3	6	1	1	3
Selenos	4309	4681	4878	3648	3731	3258	4122	3588	5365	4288	7590	3359
Chsy1	1253	1198	1219	539	1493	667	998	1019	1641	992	859	808
Gm26827	0	2	1	0	0	0	0	0	5	2	0	1
Gm23042	0	0	0	0	0	0	0	0	0	0	0	0
Gm18988	0	0	0	0	0	0	0	0	0	0	0	0
Gm45080	2	0	0	0	0	0	0	2	0	0	1	1
Lrrk1	1399	1183	1131	1036	3209	1291	1170	1141	1811	1682	1500	1302
Gm44752	4	0	0	0	1	0	1	0	0	0	0	0
Gm10974	0	0	0	0	0	0	0	0	0	0	0	0
Gm23957	0	0	0	0	0	0	0	0	0	0	0	0
Mir7057	0	0	0	0	0	0	0	0	0	0	0	0
Aldh1a3	1738	1596	1508	656	1676	1257	1169	1076	1673	1629	1037	887
Gm44753	0	1	0	0	0	0	0	0	1	0	0	0
Gm44754	0	0	0	0	0	0	0	0	0	0	0	0
Gm33570	0	1	0	0	0	0	2	2	0	1	0	0
Gm44610	0	0	0	1	0	0	0	0	0	0	0	0
Asb7	944	971	1001	349	637	404	1054	877	1279	591	855	517
Lins1	452	459	456	319	361	281	541	404	598	384	722	333
Gm45098	0	0	0	0	0	0	0	0	0	0	0	0
Gm10623	0	0	0	0	0	0	0	0	0	0	0	0
Cers3	4	10	16	17	39	17	8	5	6	17	28	17
Adamts17	85	120	119	22	36	30	158	136	205	41	92	21
Gm44755	0	0	0	0	0	0	0	0	0	0	0	0
Gm44609	107	96	96	112	167	125	109	95	139	177	232	119
Gm17909	15	24	19	16	45	32	19	9	12	16	35	12
Gm45101	0	0	0	0	0	0	0	0	0	0	0	0
1700112J16Rik	104	118	123	15	12	18	128	125	168	25	69	24
Lysmd4	463	558	524	250	297	319	523	455	681	453	627	369
Mef2a	3542	3954	3885	2787	3950	2917	4059	3584	5191	4357	6024	3496
Gm44667	10	5	6	10	42	16	8	7	16	11	48	17
Gm44668	0	1	0	0	0	0	0	2	2	0	0	0
Gm33926	0	0	0	0	0	0	0	1	0	0	0	0
Lrrc28	270	308	309	243	302	245	309	287	478	346	471	245
Gm23233	0	0	0	0	0	0	0	0	0	0	0	0
Gm32983	4	3	2	0	1	2	5	3	6	2	1	3
Gm45100	0	0	0	0	0	0	0	0	0	0	0	0
Ttc23	380	359	311	187	331	215	343	314	487	241	373	187
Gm44669	0	0	0	0	0	0	0	0	0	0	0	0
Synm	263	248	187	66	178	78	232	262	309	126	126	113
Gm45102	4	1	0	0	0	0	0	0	1	0	2	1
Gm23844	0	0	0	0	0	0	0	0	0	0	0	0
Gm7583	0	0	1	0	0	0	0	0	0	0	0	0
4833412C05Rik	5	1	8	3	4	2	6	3	12	6	9	2
Gm34350	5	4	9	3	2	1	5	8	13	2	7	4
Gm39027	4	1	1	0	1	0	1	1	2	0	0	1
Gm44666	0	0	0	0	0	0	0	0	0	0	0	0
Igf1r	12495	12273	11567	8829	7437	7785	11997	10626	14719	11215	24126	11160
Pgpep1l	0	0	0	0	2	0	0	0	1	0	2	0
Gm16157	0	0	0	0	0	0	0	0	0	0	0	0
Fam169b	7	10	12	2	5	1	5	2	8	4	5	1
4930405G09Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm44888	0	0	0	0	1	0	0	0	0	0	0	0
Gm16158	0	0	0	0	0	0	0	0	0	0	0	0
Gm44889	0	0	0	0	0	0	0	0	0	0	0	1
4933436H12Rik	0	1	0	0	0	3	0	0	0	0	0	1
Gm34549	0	0	0	1	0	1	0	0	0	0	0	0
Gm44886	0	0	0	0	0	0	0	0	0	1	0	0
Gm44887	5	5	6	5	12	11	14	2	7	4	11	2
Gm5334	0	0	0	0	0	0	0	0	0	0	0	0
Gm44692	0	0	0	0	0	0	0	0	0	0	1	2
Arrdc4	1205	1051	1243	6714	7286	6392	1156	1081	1526	7329	13390	5742
Gm34664	0	0	0	0	1	0	0	0	0	0	0	0
Gm23795	0	0	0	1	0	0	0	0	0	0	0	0
Gm44691	0	0	0	0	0	0	0	0	0	0	0	0
Gm5342	0	0	0	0	0	0	0	0	0	0	0	0
Gm44533	0	0	0	0	0	0	0	0	0	0	0	0
Gm34838	0	0	0	0	0	0	0	0	0	0	0	0
Gm38584	0	0	0	0	0	0	0	0	0	0	0	0
4930402F11Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm23815	0	0	0	0	0	0	0	0	0	0	0	0
Gm44535	0	0	0	0	0	0	0	0	0	0	0	0
Gm7627	0	0	0	0	0	0	0	0	0	0	0	0
Gm44690	0	0	0	0	0	0	0	0	0	0	0	0
4933423L19Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm24120	0	0	0	0	0	0	0	0	0	0	0	0
Gm29683	0	2	2	2	1	0	3	0	1	0	0	0
Gm35325	0	0	0	0	0	0	0	0	0	0	0	0
Gm29327	0	0	0	0	0	0	0	0	0	0	0	0
Gm44946	0	0	0	0	0	0	0	0	1	0	0	0
Gm44948	0	0	1	0	0	0	0	0	0	1	0	0
Nr2f2	800	769	753	303	1314	441	701	677	1087	501	459	427
B130024G19Rik	15	18	12	2	11	2	3	11	11	2	2	8
Gm28258	0	1	0	0	0	0	0	0	0	0	0	0
Gm44532	0	0	0	0	0	0	0	0	0	0	0	0
Gm7656	0	0	0	0	0	0	0	1	0	0	0	0
Gm44811	0	0	0	0	0	0	0	0	0	0	0	0
Gm35842	4	0	0	0	0	0	0	0	0	0	1	0
Gm44813	0	0	0	0	0	0	0	0	1	0	0	0
Gm44812	0	0	0	0	0	0	0	1	0	0	0	0
Gm44809	0	0	0	0	0	0	0	0	0	0	0	0
Gm44808	0	0	0	0	0	0	0	0	0	0	0	0
Gm24880	0	0	0	0	0	0	0	0	0	0	0	0
Gm42397	0	0	0	0	0	0	1	0	1	0	0	0
Gm34783	0	0	0	0	0	0	0	0	0	0	0	0
Gm36011	0	0	0	0	0	0	0	0	0	0	0	0
Gm39033	0	0	0	0	0	0	0	0	0	0	0	0
6030442E23Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm29328	0	0	0	0	0	3	0	0	0	0	0	0
Gm45066	0	0	0	0	0	0	0	0	0	0	0	0
Gm10172	0	0	0	0	0	0	0	0	0	0	0	0
Gm10295	0	0	0	0	0	0	0	0	0	0	0	0
Gm29295	0	0	0	0	0	0	0	0	0	0	0	0
Gm44689	0	0	0	0	0	0	0	0	0	0	0	0
Gm7675	0	0	0	0	0	0	0	0	0	0	0	0
Gm44688	0	0	0	0	0	0	0	0	0	0	0	0
Gm17988	0	0	0	0	0	0	0	0	0	0	0	0
4930441H08Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm36633	0	0	0	0	0	0	0	0	0	0	0	0
1700011C11Rik	0	0	0	0	0	0	0	0	0	1	0	0
Mctp2	351	323	321	299	494	401	431	314	427	402	741	400
Gm36696	3	2	0	1	2	2	0	0	0	5	3	3
Gm45715	0	1	0	0	0	1	0	0	0	0	0	0
Gm37620	0	0	0	0	0	0	0	0	0	0	0	0
Gm28745	0	0	0	0	0	0	0	0	0	0	0	0
Rpl17-ps10	422	400	391	644	748	616	493	470	609	711	1185	622
Gm28744	0	0	0	0	0	0	0	0	0	0	0	0
Kansl2-ps	134	160	142	86	154	105	117	154	210	153	206	134
Gm7693	0	0	0	0	0	0	0	0	0	1	0	0
Gm5335	8	17	15	17	33	23	10	6	12	33	38	27
Gm44725	0	0	0	0	0	0	0	0	0	0	0	0
Gm6567	0	0	0	0	0	0	0	0	0	0	0	0
4933435G04Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm28746	0	0	0	0	0	0	0	0	0	0	0	0
Gm20083	0	0	0	0	0	0	0	0	0	0	0	0
Gm30075	0	0	0	0	0	1	0	0	0	0	0	0
4930429H19Rik	0	0	0	0	0	0	0	0	0	0	0	0
A730056A06Rik	11	0	2	9	17	5	3	2	3	13	6	5
Rgma	372	290	275	312	604	358	297	270	419	495	636	400
Gm44758	2	2	3	2	6	3	4	2	1	1	7	0
Gm44645	5	11	8	7	13	10	2	3	11	9	11	7
Chd2	3345	3760	3209	1708	2683	1670	3650	3059	4517	2644	3466	2092
Gm44553	0	4	0	0	2	0	0	1	2	1	4	2
Gm44552	0	0	0	0	1	0	0	1	0	0	0	0
C130083A15Rik	0	1	2	2	2	1	1	3	2	3	0	1
Gm44686	0	0	2	2	1	1	2	0	2	0	6	2
1810026B05Rik	625	730	778	1062	1005	1074	711	773	897	1505	2717	1252
Gm44734	0	0	0	0	0	0	0	0	0	0	0	0
Gm44738	0	0	0	0	0	0	0	0	0	0	0	0
Gm44737	2	2	1	8	6	2	1	0	1	1	7	3
Gm26176	0	0	0	0	0	0	0	0	0	0	0	0
Gm23020	0	0	0	0	0	0	0	0	0	2	0	0
Gm44736	0	0	0	0	0	0	0	0	0	0	0	0
Gm44739	0	0	0	0	0	0	0	0	0	0	1	0
Gm4971	5	0	4	0	0	0	1	0	2	1	0	0
Gm18805	0	0	0	0	0	0	0	0	1	0	0	0
Gm45007	2	1	4	4	0	1	7	0	6	0	2	0
A830073O21Rik	299	300	294	70	55	85	287	259	319	133	275	154
Fam174b	9211	8707	8907	7385	5732	6536	8500	7147	10206	8887	15796	6651
Gm45005	0	0	0	0	0	0	1	0	0	0	1	0
Gm10619	0	0	0	0	0	0	0	0	0	0	0	0
Gm45006	0	0	0	0	0	0	0	0	0	0	0	0
Gm21269	3	12	11	3	3	3	7	9	7	7	14	6
Mir7234	0	0	0	0	0	0	0	0	0	0	0	0
St8sia2	427	430	446	100	295	137	372	384	433	140	108	125
Gm45003	0	0	0	0	0	0	0	0	0	0	0	0
Gm38143	0	0	0	0	0	0	0	0	0	0	0	0
Gm45004	0	3	2	0	2	0	2	1	2	3	0	0
Gm27459	0	0	0	0	0	0	0	0	0	0	0	0
Slco3a1	2453	2420	2302	3381	7754	4011	2043	1839	2976	5575	6069	4629
Gm7580	1	5	7	0	0	0	0	1	2	1	0	2
Gm7726	0	0	0	0	0	0	0	0	0	0	0	0
Gm30459	2	0	0	1	0	0	0	0	0	0	0	0
0610006L08Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm44903	0	0	0	0	0	0	0	0	0	0	0	0
Gm44902	0	0	0	0	0	0	0	0	0	1	0	0
Gm22326	0	0	0	0	0	0	0	0	0	0	0	0
4930533N22Rik	0	0	0	0	0	0	0	0	0	0	0	0
Sv2b	2737	2422	2330	398	256	352	1732	1601	1936	303	545	313
Gm24858	0	0	0	0	0	0	0	0	0	0	0	0
1500012K07Rik	60	66	45	13	6	17	31	42	50	12	6	7
Gm10161	0	0	0	0	0	0	0	0	0	0	0	0
Gm44962	0	0	0	0	0	0	0	0	0	0	0	0
Akap13	7655	8091	7883	5814	8938	5809	8205	7553	9774	8752	11850	7269
Gm44834	0	0	0	0	2	0	1	1	1	0	0	0
Gm44695	0	0	0	0	2	0	0	0	2	0	0	0
Gm44835	0	0	1	1	3	0	0	0	0	0	0	0
Gm25282	0	0	0	0	0	0	0	0	0	0	0	0
Gm44694	0	3	1	2	0	0	0	4	2	0	5	0
Gm23251	0	1	0	0	0	1	0	0	0	0	0	0
AU020206	237	232	161	869	2261	1030	201	193	272	1615	1661	1113
Gm26729	0	0	0	0	0	0	0	0	0	0	0	0
Klhl25	413	537	446	902	1149	949	471	424	610	1497	2255	1143
Gm45139	0	0	0	0	0	0	0	0	0	0	0	0
Gm45211	0	0	0	0	0	0	0	0	0	0	0	0
Agbl1	0	0	0	0	0	0	0	0	1	0	2	0
Gm5597	28	30	35	19	26	15	26	24	32	43	29	20
2310001K20Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm45210	0	0	0	0	0	0	0	0	0	0	0	0
Gm44879	0	0	0	0	0	0	0	0	0	0	0	0
Gm44608	0	0	0	0	0	0	0	0	0	0	0	0
Gm23239	0	0	0	0	0	0	0	0	0	0	0	0
Gm44358	0	0	0	0	0	0	0	0	0	0	0	0
Ntrk3	19	34	17	1	1	6	32	16	29	1	2	1
Gm44607	0	0	0	0	0	0	0	0	0	0	0	0
4921513I08Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm39038	0	0	0	0	0	0	0	0	0	0	0	0
Gm9885	1	0	1	0	0	0	0	0	0	0	0	0
Mrpl46	645	651	662	545	690	568	665	619	791	739	1201	595
Gm45059	9	16	7	7	5	5	5	5	8	4	26	3
Mrps11	762	747	683	439	576	420	781	675	997	578	928	514
5330411O13Rik	2	3	1	0	0	1	2	3	3	0	0	0
Det1	567	493	475	219	293	216	521	485	647	324	500	262
1700011D18Rik	20	26	23	11	6	7	14	15	17	18	16	9
Gm44730	0	0	0	0	1	0	0	0	0	0	0	0
Mir7-2	6	4	4	0	0	0	2	5	9	0	0	2
Aen	2045	2028	1958	2212	2208	1986	1675	1537	2250	3207	4741	2310
Isg20	3708	3426	3404	14890	11346	12092	2581	2425	3367	16414	27126	11776
Gm44815	1	1	2	0	0	0	0	0	4	0	0	0
Gm26633	16	18	14	0	0	0	3	5	2	0	0	0
Acan	24	15	13	2	14	3	5	10	10	11	4	4
Hapln3	3	4	3	0	4	2	0	1	4	2	11	4
Mfge8	2271	2424	2420	2972	6990	3334	2356	1848	2932	4696	4368	3417
Gm31510	0	0	0	0	0	0	0	0	0	0	0	0
Abhd2	11736	11673	10558	7468	9431	7018	12326	9226	14050	8873	13357	7147
Gm44639	0	1	1	1	2	2	2	2	0	1	4	0
Gm39041	1	3	1	0	2	0	2	1	0	0	2	1
Gm24224	0	0	0	0	0	0	0	0	0	0	0	0
Rlbp1	1	1	1	5	7	9	3	1	1	3	7	5
Fanci	72	81	55	18	55	19	49	53	81	36	39	28
Gm16017	0	0	0	0	0	0	0	0	0	0	0	0
Polg	2097	2215	1998	1195	1594	1331	1912	1767	2656	1732	3091	1615
Gm10616	0	0	2	0	0	1	3	2	6	0	0	0
Mir9-3hg	0	0	0	0	0	0	0	0	0	0	0	0
Mir9-3	0	0	0	0	0	0	0	0	0	0	0	0
A330074H02Rik	0	0	0	0	0	0	0	0	0	0	0	0
2900037B21Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm37608	0	0	0	0	0	0	0	0	0	0	0	0
Gm35040	0	0	0	0	0	0	0	0	0	0	0	0
Gm45168	0	0	0	0	0	0	0	0	5	1	0	0
Gm45169	0	0	0	0	0	0	0	0	2	0	0	0
Rhcg	0	0	0	0	0	0	0	0	0	0	0	0
Gm45170	0	0	0	0	0	0	0	0	0	0	0	0
Ticrr	83	110	103	9	108	13	83	78	89	28	28	19
Kif7	164	133	130	62	127	59	102	110	162	98	120	94
9330171B17Rik	3	1	0	0	0	0	0	0	1	0	0	0
Plin1	0	1	1	0	0	0	1	2	6	2	0	3
Pex11a	517	586	618	499	512	548	584	466	670	665	1222	638
Gm44706	1	0	0	0	0	0	0	0	0	0	0	0
Wdr93	31	31	27	18	4	11	25	31	33	22	35	19
Gm44705	70	78	105	116	131	96	78	89	87	128	235	129
Mesp1	52	75	54	4	3	4	73	87	68	4	19	6
Mesp2	59	92	96	10	5	8	128	91	117	12	10	5
Anpep	5006	4673	4160	2127	2412	1985	6261	4907	6677	2943	4117	2013
Gm44974	6	4	5	0	0	0	2	1	7	1	0	0
Ap3s2	2354	2701	2562	1115	1496	1225	2827	2318	3305	1573	2405	1381
Gm26646	2	0	0	0	0	1	1	0	1	1	1	2
5430400D12Rik	25	32	21	4	3	2	26	14	28	4	3	10
Gm44950	598	647	591	173	201	199	532	514	716	235	365	217
Arpin	2096	2096	1980	1927	1644	1522	1844	1561	2344	2183	4012	1864
Gm24541	0	1	1	1	0	0	0	0	0	0	0	0
Zfp710	2392	2347	2207	2589	2297	2477	2282	2061	2917	3263	6095	2958
Gm44951	0	1	0	2	4	0	0	1	1	0	2	2
Gm21057	1	2	2	2	2	4	3	0	3	4	16	5
Gm44949	37	68	73	9	20	7	33	64	61	13	32	16
Idh2	4375	4908	4413	2865	2853	2741	5158	4185	6147	4215	9640	4572
Gm45203	1	4	2	7	13	10	10	10	4	14	21	8
Gm45202	0	0	0	1	0	0	0	0	0	0	0	0
Sema4b	2805	2820	2588	3343	3451	3308	2642	2560	3602	5155	8580	4373
Gm45206	1	4	0	1	1	1	1	7	5	2	0	4
Cib1	1108	1053	1124	823	1420	883	1002	1053	1556	1346	1833	1008
Gdpgp1	534	516	522	195	261	176	609	467	692	306	491	258
Gm15504	0	0	0	0	0	0	0	1	1	1	0	1
Ttll13	248	277	220	100	96	94	235	274	308	167	295	157
Ngrn	1301	1447	1649	653	548	563	1410	1440	1887	917	1397	726
Vps33b	897	988	948	534	613	639	836	839	1043	731	1507	749
Rccd1	470	574	484	148	183	166	374	476	567	207	498	254
Prc1	619	511	475	113	391	140	410	363	666	190	226	159
6330403N20Rik	0	2	0	1	7	3	2	4	0	2	3	5
Unc45a	3394	3673	3254	2722	2676	2845	3175	2933	4105	3810	7254	3502
Hddc3	416	469	390	124	161	111	382	374	545	191	315	155
Gm18310	34	42	48	13	31	20	35	40	38	23	62	33
Man2a2	4720	5208	4255	3100	3154	3366	4781	4054	5643	4033	9443	4862
Fes	507	482	384	417	862	474	334	393	591	642	725	529
Furin	11915	11629	10722	7828	15766	9470	10878	10429	15827	11878	13727	9374
Gm44851	8	7	8	2	3	1	4	11	12	6	18	4
Gm15544	8	5	3	4	1	1	3	3	3	3	2	0
Blm	307	272	239	123	234	135	244	254	389	171	293	151
Ndufab1-ps	101	124	125	83	84	85	131	96	156	126	196	77
Crtc3	2601	2589	2477	1542	1631	1421	2446	2257	3126	2139	3348	1739
Gm44931	3	4	3	0	1	0	2	3	0	0	0	1
Gm15880	2	4	4	1	3	2	0	5	3	1	2	0
Iqgap1	17779	18604	17535	12744	25369	13087	18162	15430	24120	21163	25692	16146
Gm44649	22	15	10	7	25	25	20	6	17	21	31	17
Zscan2	539	534	488	488	470	438	514	508	785	689	1054	463
Wdr73	790	811	796	606	582	589	759	714	1046	857	1208	738
Nmb	27	33	36	30	13	20	23	30	45	28	43	19
Sec11a	2732	2735	2800	2216	2884	2401	2639	2304	3444	3127	4536	2151
Gm16171	0	0	0	0	0	0	0	2	0	0	0	0
Gm45718	28	31	23	9	10	10	23	20	29	15	26	13
Gm18782	0	0	1	0	0	2	0	0	0	0	0	0
Gm44899	201	127	152	66	46	41	172	125	187	96	141	79
Zfp592	2604	2602	2349	3073	3102	2975	2483	2262	3183	4592	8056	3832
Gm44967	0	0	0	2	0	0	4	0	9	0	0	1
Alpk3	17	17	19	9	22	15	9	15	26	27	37	23
Platr32	0	0	0	0	0	0	1	0	0	0	2	0
Slc28a1	12	2	0	4	2	0	5	4	1	4	8	5
Ndufs6b	12	20	12	13	7	11	13	9	23	13	29	9
Gm44968	1	1	0	0	0	0	0	0	0	0	0	0
Pde8a	3562	3763	3442	1242	1645	1230	3839	3184	4640	2144	3032	1743
Gm7180	18	25	28	20	21	17	13	12	31	35	23	18
Rps17	11562	11836	11948	13129	15808	12700	11753	10775	15324	17690	27159	12490
Cpeb1	3972	4581	4596	1346	1447	1450	4436	3886	5549	2342	4401	2436
Rpl7a-ps9	0	0	0	0	0	0	0	0	0	0	1	0
Cpeb1os1	175	182	187	69	48	53	149	171	213	139	206	67
Ap3b2	6062	6327	6111	3101	2359	2931	5950	5347	7218	5105	9284	4213
Gm45906	6	6	11	3	0	2	2	10	10	4	8	3
BC048679	4	4	7	1	6	0	1	7	4	3	1	1
2900076A07Rik	253	314	277	62	64	68	228	273	296	100	252	80
Mir1839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37829	1	3	0	0	1	1	1	2	0	1	1	1
Fsd2	6	3	5	4	2	2	3	3	5	4	3	2
Whamm	1184	1200	1059	2033	1701	2047	969	962	1361	2492	5301	2364
Gm45698	10	11	7	14	12	14	6	9	6	6	52	22
Homer2	203	148	169	109	268	149	317	184	337	141	161	107
Gm44570	0	0	0	0	2	0	0	0	0	2	5	0
Gm26149	0	0	0	0	0	0	0	0	0	0	0	0
Gm18806	0	0	0	0	0	0	0	0	0	0	0	0
Ramac	802	958	1133	599	874	678	1020	825	1305	941	1454	662
3110040N11Rik	611	653	605	473	509	456	652	525	792	636	1035	486
Gm45016	5	0	4	0	0	1	6	2	7	1	0	0
Gm45845	0	4	1	0	1	0	3	1	0	0	2	0
Btbd1	3162	3322	3417	2065	2695	1936	3339	3043	4284	3112	4511	2240
Gm10160	0	0	0	0	0	0	0	0	0	0	0	0
Tm6sf1	64	110	55	96	129	58	68	57	104	120	140	93
Gm45014	0	0	1	0	0	0	0	0	1	0	3	3
Gm45867	4	1	0	0	3	0	2	1	0	1	1	1
Hdgfl3	1568	1886	1812	1396	1363	1169	2023	1625	2451	1914	3413	1590
Gm45088	0	0	0	0	1	0	0	0	0	2	0	0
Gm25907	0	1	0	0	0	0	0	1	0	0	0	0
Bnc1	0	0	0	0	1	0	0	0	0	0	0	0
4833418N17Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm20744	0	0	0	0	0	0	0	0	0	0	0	0
Gm45056	0	0	0	0	0	0	0	0	0	0	0	0
Gm32850	0	0	0	0	0	0	0	0	0	0	0	0
Gm45090	0	0	0	0	0	0	0	0	0	0	0	0
Gm45089	0	0	0	0	0	0	0	0	0	0	0	0
Sh3gl3	4	0	1	8	5	1	1	6	1	3	3	3
Adamtsl3	42	24	19	9	15	4	24	17	37	5	4	4
Gm44919	0	0	0	0	0	0	0	0	0	0	0	0
Saxo2	92	71	89	47	25	47	67	68	98	93	140	64
Efl1	1153	1144	1083	1102	1228	1126	1208	1039	1612	1691	2446	1272
Gm44917	0	0	0	0	2	0	0	0	0	0	0	0
Gm45807	0	0	0	3	1	3	0	0	0	3	6	6
Gm44916	0	1	0	1	3	1	1	3	1	1	3	2
4933406J10Rik	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s154	0	0	0	0	0	0	0	0	0	0	0	0
1700010L04Rik	0	0	0	0	1	0	0	0	0	0	0	0
Gm36584	10	6	5	2	1	3	11	4	6	3	11	3
Mex3b	635	590	540	366	720	433	571	542	812	774	686	498
4933430H16Rik	0	0	0	0	1	0	0	0	0	0	1	0
Gm6112	0	0	0	0	0	0	0	0	0	1	0	1
Gm22934	0	0	0	0	0	0	0	0	0	0	0	0
A530021J07Rik	0	0	0	1	0	0	0	0	0	0	0	0
5930435M05Rik	0	1	0	0	0	0	0	0	0	0	0	0
Gm44845	0	0	0	0	0	0	0	0	0	0	0	0
Gm44724	0	0	0	0	0	0	0	0	0	0	0	1
Gm44723	0	0	0	0	0	0	0	1	0	0	0	0
Gm7957	0	1	1	0	0	0	1	1	1	1	1	0
Gm44991	0	0	0	0	0	0	0	0	0	0	0	0
Gm10610	0	0	0	0	0	0	0	0	0	1	0	0
Tmc3	61	59	51	38	59	53	75	49	106	51	90	60
Gm16638	70	72	73	5	7	9	88	60	120	5	9	13
Stard5	1034	969	998	1972	1523	1751	959	890	1313	2188	4902	2123
Gm45838	52	50	48	157	124	157	19	43	50	180	639	275
Il16	55	42	39	24	53	23	42	58	80	26	25	12
2310044K18Rik	1	0	1	1	2	3	1	0	2	4	4	1
Phgdh-ps1	4	12	6	5	10	11	6	7	11	4	16	10
Gm7964	2068	1975	1916	1310	1722	1344	1999	1831	2454	1832	2646	1444
Cfap161	2	3	0	1	2	2	6	0	1	0	1	3
Gm44993	0	0	0	0	0	0	0	0	0	0	0	0
Gm39043	1	2	1	1	1	3	0	3	0	0	1	0
3110009M11Rik	0	0	0	0	0	0	0	0	0	1	0	0
Gm44531	0	0	0	0	0	0	0	0	0	0	0	0
Gm44530	0	0	0	0	0	0	0	0	0	0	0	0
Tlnrd1	1959	1961	1885	1623	2662	1797	1955	1773	2613	2376	3174	1971
Mesd	1342	1486	1453	846	1290	852	1400	1326	1841	1341	1778	966
Gm49493	10	20	18	10	5	4	18	20	23	6	11	11
Cemip	172	184	179	762	2110	1065	105	120	180	1250	1417	1106
Abhd17c	2650	3039	2963	1715	2034	1874	2721	2392	3289	2141	3420	1886
Gm26708	11	15	13	6	5	5	14	13	8	3	11	5
Gm22177	0	0	0	0	0	0	0	0	0	0	0	0
Gm44826	0	0	0	0	1	0	0	0	3	0	0	0
Gm44827	0	0	0	0	0	0	0	0	0	0	0	0
Arnt2	1593	1574	1414	1412	1246	1236	1577	1156	2010	2105	3119	1984
Gm25790	0	0	0	0	0	0	0	2	0	0	0	0
Gm30873	2	2	2	2	4	3	1	1	2	4	3	3
Gm44933	0	0	0	0	0	0	0	0	0	0	0	0
Gm45175	0	0	0	0	0	0	0	0	0	0	0	0
Gm2115	113	110	95	187	188	172	101	75	116	341	495	212
Gm45174	0	0	0	0	4	0	0	0	0	0	0	0
Gm44928	5	1	0	0	0	0	1	3	1	1	11	1
Fah	928	944	739	1135	956	1174	715	750	912	1199	2479	1138
Zfand6	2327	2862	2738	2616	2607	2511	2647	2396	3445	3412	5571	2727
2610206C17Rik	20	27	12	13	10	19	14	19	17	12	18	8
Gm18958	0	2	1	0	0	1	0	0	1	0	1	0
Vmn2r-ps62	0	0	0	0	0	0	0	0	0	0	0	0
Gm6155	76	69	75	101	105	101	103	76	115	126	209	109
Olfr291	0	0	0	0	0	0	0	1	0	0	0	0
Gm8018	0	0	0	0	0	0	0	0	0	0	0	0
Olfr290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18560	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r65	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r66	0	0	0	0	0	0	0	0	1	0	0	0
Vmn2r-ps64	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps65	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps66	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps67	0	0	0	0	0	0	0	0	0	0	0	0
Gm18358	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r67	0	0	0	0	0	0	0	0	0	0	2	0
Vmn2r-ps68	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r68	0	0	0	0	0	0	0	0	0	0	0	0
Gm20414	0	0	0	0	0	0	0	0	0	0	0	0
Gm20415	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps69	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r69	0	0	0	0	0	0	0	0	0	0	0	0
Gm18359	0	0	0	0	0	0	0	0	0	0	0	0
Gm44578	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps70	0	0	0	0	0	0	0	0	0	0	0	0
Gm18360	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r70	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r71	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps72	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps73	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r72	0	0	0	0	0	0	0	0	0	0	0	0
Gm18779	0	0	0	0	0	0	0	0	0	0	0	0
Gm18354	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps75	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps76	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps77	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r73	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps78	0	0	0	0	0	0	0	0	0	0	0	0
