gene	KO_1_NonTreatment	KO_2_NonTreatment	KO_3_NonTreatment	KO_4_CytokineTreatment	KO_5_CytokineTreatment	KO_6_CytokineTreatment	WT_1_NonTreatment	WT_2_NonTreatment	WT_3_NonTreatment	WT_4_CytokineTreatment	WT_5_CytokineTreatment	WT_6_CytokineTreatment
Eaf1_ENSMUSG00000021890	8030	8164	8579	10677	11542	10417	7964	6807	10219	15119	24925	12049
Gm49270_ENSMUSG00000115102	0	1	0	0	2	1	1	1	1	0	0	2
Colq_ENSMUSG00000057606	26	29	22	11	12	9	24	23	30	12	15	15
Gm24057_ENSMUSG00000089241	0	0	0	0	0	0	0	0	0	0	0	0
Gm49387_ENSMUSG00000115022	0	0	0	0	0	0	0	0	0	0	0	0
Hacl1_ENSMUSG00000021884	51	67	42	16	32	23	74	59	82	19	26	23
Btd_ENSMUSG00000021900	707	719	727	472	1011	552	771	676	957	807	960	570
Ankrd28_ENSMUSG00000014496	3702	4113	4130	2205	4198	2556	3904	3405	5310	3293	4313	2747
Gm49308_ENSMUSG00000115210	1	0	1	0	4	1	0	2	0	1	0	2
Gm49309_ENSMUSG00000115812	0	0	0	0	0	0	0	0	1	0	0	0
Gm22876_ENSMUSG00000093191	0	0	0	0	0	0	0	0	0	0	0	0
D830044D21Rik_ENSMUSG00000046005	4	2	5	0	4	0	1	2	1	0	0	1
4930425P05Rik_ENSMUSG00000115120	0	0	1	0	0	0	0	0	0	0	0	0
Gm26045_ENSMUSG00000088487	0	0	0	0	0	0	0	0	0	0	0	0
Galnt15_ENSMUSG00000021903	46	43	41	27	53	44	28	67	72	44	53	34
Gm49084_ENSMUSG00000115628	0	0	0	0	0	0	0	0	0	0	0	0
Dph3_ENSMUSG00000021905	2151	2356	2481	1208	1512	1242	2292	2140	2889	1908	2818	1415
Oxnad1_ENSMUSG00000021906	1128	1280	1262	619	574	584	1210	986	1348	741	1181	626
Msmb_ENSMUSG00000021907	0	0	0	0	0	0	0	0	0	0	0	0
Gm18909_ENSMUSG00000115760	0	0	0	0	0	0	0	0	0	0	0	0
Ncoa4_ENSMUSG00000056234	2713	2947	2771	1526	1801	1537	3028	2453	3679	2394	3423	1750
Timm23_ENSMUSG00000013701	3306	3303	3287	2723	3981	2884	3359	2752	4236	4138	6168	3003
Gm23946_ENSMUSG00000077611	0	0	1	0	0	1	1	1	0	3	3	0
Parg_ENSMUSG00000021911	2577	2559	2437	1451	1970	1486	2622	2255	3338	2076	3079	1599
Gm49196_ENSMUSG00000115833	0	2	0	3	4	4	3	5	6	0	1	3
Gm7707_ENSMUSG00000091570	0	1	1	0	0	0	0	0	0	1	0	0
Gm17210_ENSMUSG00000090459	0	1	0	2	0	0	0	1	0	0	0	1
Gm46447_ENSMUSG00000115813	19	29	21	16	13	7	12	15	35	10	34	12
Gm48914_ENSMUSG00000115691	7	14	5	3	2	3	3	14	10	2	1	0
Ogdhl_ENSMUSG00000021913	12366	14102	12895	5928	3286	6091	8742	8423	11046	5282	10834	5107
1700024G13Rik_ENSMUSG00000072473	0	2	1	0	0	0	0	0	1	0	0	0
Chat_ENSMUSG00000021919	11	10	9	7	6	6	9	12	25	10	18	8
Slc18a3_ENSMUSG00000100241	97	116	82	55	48	57	96	88	138	60	151	66
Gm2990_ENSMUSG00000097794	8	1	3	3	0	1	7	3	4	4	6	3
Ercc6_ENSMUSG00000054051	2001	2042	1926	852	1183	863	1943	1789	2486	1295	2046	1121
Gm49743_ENSMUSG00000115281	0	0	0	0	0	0	0	0	0	0	0	0
Prrxl1_ENSMUSG00000041730	0	0	1	1	3	2	2	1	1	0	3	1
3425401B19Rik_ENSMUSG00000071540	100	91	63	24	75	41	110	88	133	40	69	30
Gm28651_ENSMUSG00000101086	1	1	3	0	1	0	2	1	5	3	3	2
Tmem273_ENSMUSG00000041707	24	32	18	14	31	9	24	23	31	16	19	10
Fam170b_ENSMUSG00000078127	0	1	0	0	0	3	0	0	0	0	0	0
Vstm4_ENSMUSG00000050666	65	94	79	43	132	66	68	63	99	102	103	64
Gm7734_ENSMUSG00000098236	0	0	0	0	0	0	0	0	2	0	0	0
Wdfy4_ENSMUSG00000051506	109	120	73	123	223	77	109	111	150	159	172	78
Lrrc18_ENSMUSG00000041673	178	273	246	165	118	154	204	199	268	231	404	201
Gm49029_ENSMUSG00000115104	0	0	0	0	0	0	0	0	0	0	0	0
Gm25498_ENSMUSG00000077612	0	0	0	0	0	0	0	0	0	0	0	0
Gm6340_ENSMUSG00000115523	0	1	0	0	0	1	0	0	0	0	0	0
Arhgap22_ENSMUSG00000063506	228	262	262	169	382	194	221	207	379	340	413	204
Gm49030_ENSMUSG00000115597	1	0	2	1	2	2	0	1	0	2	0	0
Gm15512_ENSMUSG00000087639	10	2	2	4	5	0	1	5	3	2	0	7
Mapk8_ENSMUSG00000021936	1884	2144	2067	1206	1661	1319	1876	1832	2701	1729	2576	1345
Gm49037_ENSMUSG00000115248	0	0	0	0	1	0	0	0	0	0	0	0
Gm46448_ENSMUSG00000115745	0	0	0	0	0	0	0	0	1	0	0	0
Frmpd2_ENSMUSG00000108841	13	12	8	3	9	2	12	7	7	3	2	3
Ptpn20_ENSMUSG00000021940	2	4	3	1	0	0	1	0	1	0	0	0
Gm26228_ENSMUSG00000064446	0	0	0	0	0	0	0	0	0	0	0	0
Gm49108_ENSMUSG00000115134	0	0	0	0	0	0	0	0	0	0	0	0
4930503F20Rik_ENSMUSG00000115751	0	0	0	0	0	0	0	0	0	0	0	0
Gdf10_ENSMUSG00000021943	1099	804	1099	64	185	66	736	982	1550	77	40	102
Gdf2_ENSMUSG00000072625	12	12	10	2	11	3	5	5	8	1	6	4
Rbp3_ENSMUSG00000041534	238	317	376	27	19	35	225	157	299	38	82	34
Zfp488_ENSMUSG00000044519	2	4	3	1	3	4	0	0	0	0	1	2
Gm30083_ENSMUSG00000115726	1	3	0	1	7	11	0	1	0	0	8	3
Gm5460_ENSMUSG00000072624	0	0	0	0	0	0	0	0	0	0	0	0
A630023A22Rik_ENSMUSG00000095493	57	68	38	63	111	56	2	19	24	46	79	55
Antxrl_ENSMUSG00000047441	0	0	0	0	0	0	0	0	0	0	0	0
Gm49129_ENSMUSG00000115489	0	0	0	0	0	0	0	0	0	0	0	0
Anxa8_ENSMUSG00000021950	665	346	623	716	3714	1126	437	559	547	1265	1072	1535
Gm24998_ENSMUSG00000088533	0	0	0	0	0	0	0	0	0	0	0	0
Gm30556_ENSMUSG00000115180	0	0	0	0	0	0	0	0	0	0	0	0
Gm7778_ENSMUSG00000115101	0	0	0	0	0	0	0	0	0	0	0	0
Npy4r_ENSMUSG00000048337	0	1	3	2	1	0	1	0	0	0	2	1
Rpl23a-ps3_ENSMUSG00000078126	44	59	51	59	73	51	31	42	64	72	111	44
Gm18884_ENSMUSG00000115673	0	0	0	0	0	0	0	0	0	0	0	0
Gprin2_ENSMUSG00000071531	87	98	84	52	52	62	116	116	106	55	115	59
Gm49168_ENSMUSG00000115299	1	0	0	0	1	0	1	1	0	0	1	1
Syt15_ENSMUSG00000041479	52	70	56	15	28	41	79	85	139	12	47	14
Gm49201_ENSMUSG00000115124	23	40	57	6	10	9	31	41	45	8	16	8
Shld2_ENSMUSG00000041471	644	744	757	355	364	373	789	651	941	569	810	437
Gm18813_ENSMUSG00000115649	3	6	5	3	3	0	2	2	1	0	6	2
Gm49203_ENSMUSG00000115183	0	1	1	0	0	0	0	0	0	0	0	0
Gm49202_ENSMUSG00000115214	0	0	0	0	0	0	0	0	0	0	0	0
Glud1_ENSMUSG00000021794	9954	10216	10414	7005	9301	7170	10880	9302	13491	9841	16149	8291
Gm3219_ENSMUSG00000115431	35	16	27	15	35	27	26	17	32	25	40	23
Fam25c_ENSMUSG00000043681	11	14	12	10	7	14	41	23	33	2	21	5
Sncg_ENSMUSG00000023064	429	434	400	248	258	196	378	312	531	282	566	218
Mmrn2_ENSMUSG00000041445	1847	1999	1905	257	406	394	1707	1891	2815	343	417	334
Bmpr1a_ENSMUSG00000021796	5343	6467	6444	3578	5549	3942	6698	5576	8211	5730	7934	4734
Gm17110_ENSMUSG00000090779	5	2	1	4	5	6	10	6	7	10	18	10
9230112D13Rik_ENSMUSG00000021797	2	0	0	0	0	0	0	0	0	0	0	0
Gm48953_ENSMUSG00000115582	0	0	0	1	0	0	0	0	0	0	2	0
Ldb3_ENSMUSG00000021798	120	102	92	55	59	57	76	97	104	59	131	55
Opn4_ENSMUSG00000021799	0	0	0	0	0	0	0	0	0	0	0	0
Gm49012_ENSMUSG00000115509	0	2	0	1	2	0	0	0	5	1	0	0
Gm49024_ENSMUSG00000115575	24	35	23	3	4	1	18	19	41	5	3	4
Gm49025_ENSMUSG00000115451	16	8	4	2	1	1	5	7	7	2	2	3
5830448L01Rik_ENSMUSG00000115007	238	185	206	65	103	62	198	201	238	87	135	76
Wapl_ENSMUSG00000041408	6375	7086	6963	3828	5983	4314	7110	6043	8636	5771	9288	4799
A930038B10Rik_ENSMUSG00000097310	71	67	85	11	50	14	69	63	106	20	39	16
Gm49032_ENSMUSG00000115109	12	30	18	1	6	5	39	25	31	11	4	6
Grid1_ENSMUSG00000041078	13	5	11	8	21	20	8	9	14	18	44	13
Mir346_ENSMUSG00000065481	0	0	0	0	0	0	0	0	0	0	0	0
Gm49034_ENSMUSG00000115826	0	0	0	0	0	0	0	0	0	0	0	0
Gm19016_ENSMUSG00000115277	0	0	0	0	0	0	0	0	0	0	0	0
Gm27617_ENSMUSG00000098696	0	0	0	0	0	0	0	0	0	0	0	0
4930596D02Rik_ENSMUSG00000041068	0	0	0	0	0	0	0	0	0	0	0	0
Gm49039_ENSMUSG00000115375	0	0	0	0	0	0	0	0	0	0	0	0
Gm49040_ENSMUSG00000115274	0	0	0	0	0	0	0	0	0	0	0	0
Gm46474_ENSMUSG00000115237	0	0	0	0	0	0	0	0	0	0	0	0
Gm19129_ENSMUSG00000115295	0	0	0	0	0	0	0	0	0	0	0	2
Gm7853_ENSMUSG00000072616	0	0	0	1	0	0	0	0	0	0	0	0
4930474N05Rik_ENSMUSG00000096405	0	0	0	0	0	0	0	0	0	0	0	0
Gm48663_ENSMUSG00000114494	0	0	0	0	0	0	0	0	0	0	0	0
Gm24394_ENSMUSG00000088766	0	0	0	0	0	0	0	0	0	0	0	0
Gm17940_ENSMUSG00000114779	0	0	0	0	0	0	0	0	0	0	0	0
Gm25204_ENSMUSG00000064777	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s46_ENSMUSG00000065894	0	2	0	0	0	0	0	0	0	0	0	0
Ccser2_ENSMUSG00000058690	2416	2668	2615	2010	3344	2201	2732	2343	3627	3095	3986	2379
Gm47885_ENSMUSG00000114739	0	1	1	0	1	1	0	0	1	0	1	0
Rgr_ENSMUSG00000021804	0	1	1	0	0	1	1	0	0	0	0	0
Lrit1_ENSMUSG00000041044	1	2	0	0	0	0	0	0	0	0	0	0
Lrit2_ENSMUSG00000043418	0	0	0	0	0	0	0	0	0	0	0	0
Cdhr1_ENSMUSG00000021803	4935	6144	5395	4374	2909	3898	5718	4988	7460	7428	12459	7364
2610528A11Rik_ENSMUSG00000096001	12	9	8	10	24	21	12	18	8	21	23	19
Ghitm_ENSMUSG00000041028	9195	10674	11328	22303	19135	20420	10694	8723	12793	30542	57209	24766
Gm18834_ENSMUSG00000114675	0	0	0	0	0	0	0	0	0	0	0	0
Gm22469_ENSMUSG00000077306	0	0	0	0	0	0	0	0	0	0	0	0
Gm23909_ENSMUSG00000077786	0	0	0	0	0	0	0	0	0	0	0	0
Gm47971_ENSMUSG00000114741	0	0	0	0	0	0	0	0	0	0	0	0
Gm31393_ENSMUSG00000114334	0	0	0	0	0	0	0	0	0	0	0	0
Gm5203_ENSMUSG00000114766	0	0	1	0	0	1	0	0	0	0	0	0
Gm5204_ENSMUSG00000114227	0	0	0	0	0	0	0	0	0	0	0	0
Gm47974_ENSMUSG00000114339	0	0	0	0	0	0	0	0	0	0	0	0
Gm18523_ENSMUSG00000114450	0	0	0	0	0	0	0	0	0	0	0	0
Gm31456_ENSMUSG00000114219	0	0	0	0	0	0	0	0	0	0	0	0
Nrg3_ENSMUSG00000041014	5	5	6	8	10	5	9	7	7	5	18	11
Gm20641_ENSMUSG00000093556	0	0	0	0	0	0	0	0	0	0	0	0
Nrg3os_ENSMUSG00000093528	0	0	0	0	0	0	0	0	0	0	0	0
Gm27332_ENSMUSG00000098723	0	0	0	0	0	0	0	0	0	0	0	0
Gm20642_ENSMUSG00000093383	0	0	0	0	0	0	0	0	0	0	0	0
1700109I08Rik_ENSMUSG00000101261	0	0	0	0	0	0	0	0	0	0	0	0
Gm35389_ENSMUSG00000114848	0	0	0	0	0	0	0	0	0	0	0	0
Eif1-ps1_ENSMUSG00000074553	1	12	13	16	17	12	13	9	19	13	15	7
Gm25012_ENSMUSG00000089021	0	0	0	0	0	0	0	0	0	0	0	0
Gm22191_ENSMUSG00000077019	0	0	0	0	0	0	0	0	0	0	0	0
Gm4817_ENSMUSG00000114862	0	0	0	0	0	0	0	0	0	1	0	0
Gm22726_ENSMUSG00000088714	0	0	0	0	0	0	0	0	0	0	0	0
Gm48028_ENSMUSG00000114543	0	0	0	0	0	0	0	0	0	0	0	0
Gm24388_ENSMUSG00000095140	0	0	0	0	0	0	0	0	0	0	0	0
Gm2791_ENSMUSG00000114280	0	0	0	3	0	0	0	0	0	0	0	1
Gm5205_ENSMUSG00000098169	0	0	1	0	0	1	0	0	0	0	0	0
Gm48040_ENSMUSG00000114933	0	0	0	0	0	0	0	0	0	0	0	0
Sh2d4b_ENSMUSG00000037833	115	136	106	184	312	249	59	96	173	231	364	219
Tspan14_ENSMUSG00000037824	2039	2147	1916	1814	3621	2317	1896	1927	2972	2597	3483	2434
Fam213a_ENSMUSG00000021792	2566	2477	2723	1982	2619	2029	2683	2362	3486	3080	5060	2339
Dydc2_ENSMUSG00000021791	2	3	7	0	6	2	3	1	5	0	8	2
Gm47547_ENSMUSG00000114196	82	44	71	23	29	23	44	46	81	17	26	11
Dydc1_ENSMUSG00000021790	1	0	1	0	0	0	0	0	1	1	0	2
Mat1a_ENSMUSG00000037798	3661	4010	3934	5504	3595	4646	3543	3114	4175	6969	15440	6124
Sftpa1_ENSMUSG00000021789	62	85	56	50	17	36	44	59	69	45	112	70
Gm7920_ENSMUSG00000114782	0	0	0	0	0	0	0	0	0	1	0	0
Mbl1_ENSMUSG00000037780	1	4	1	1	1	2	5	0	3	1	23	3
Sftpd_ENSMUSG00000021795	115	137	137	396	1704	515	76	85	125	357	542	536
Gm47114_ENSMUSG00000114927	0	0	0	0	0	0	0	0	0	0	0	0
Gm7925_ENSMUSG00000092055	0	0	0	0	0	0	0	0	0	0	0	0
Gm22823_ENSMUSG00000094710	0	0	0	4	0	0	0	0	0	0	1	1
Gm2832_ENSMUSG00000091110	0	3	4	7	8	12	3	0	2	3	28	12
Gm9671_ENSMUSG00000091808	0	0	0	0	0	0	0	0	0	0	0	0
Gm5798_ENSMUSG00000094925	0	0	0	0	0	0	0	0	0	0	0	0
Gm2855_ENSMUSG00000091847	0	0	0	0	0	0	0	0	0	0	0	0
Gm7945_ENSMUSG00000091131	0	0	0	0	0	0	0	0	0	0	0	0
Gm6482_ENSMUSG00000092142	0	0	0	0	0	0	0	0	0	0	0	0
Gm7953_ENSMUSG00000091486	0	0	0	0	0	0	0	0	0	0	0	0
Gm7954_ENSMUSG00000093863	0	0	0	0	0	0	0	0	0	0	0	0
Gm2878_ENSMUSG00000091016	0	0	0	0	0	0	0	0	0	0	0	0
Gm3486_ENSMUSG00000090505	0	0	0	0	0	0	0	0	0	0	0	0
Gm6490_ENSMUSG00000079266	0	0	0	0	0	0	0	0	0	0	0	0
Gm17061_ENSMUSG00000090519	0	0	0	0	0	0	0	0	0	0	0	0
Gm7970_ENSMUSG00000093833	0	0	0	0	0	0	0	0	0	0	0	0
1700049E17Rik2_ENSMUSG00000090440	0	0	0	0	0	0	0	0	0	0	0	0
Gm17159_ENSMUSG00000091470	0	0	0	0	0	0	0	0	0	0	0	0
Gm3072_ENSMUSG00000091657	0	0	0	0	0	0	0	0	0	0	0	0
Gm3077_ENSMUSG00000091146	0	0	0	0	0	0	0	0	0	0	0	0
Gm3676_ENSMUSG00000079269	0	0	0	0	0	0	0	0	0	0	0	0
Gm8065_ENSMUSG00000091281	0	0	0	0	0	0	0	0	0	0	0	0
Gm8068_ENSMUSG00000095518	0	0	0	0	0	0	0	0	0	0	0	0
Gm7929_ENSMUSG00000091740	0	0	0	0	0	0	0	0	0	0	0	0
Gm47189_ENSMUSG00000114852	0	0	0	0	0	0	0	0	0	0	0	0
Gm17062_ENSMUSG00000092027	0	0	0	0	0	0	0	0	0	0	0	0
Gm7980_ENSMUSG00000095551	0	0	0	0	0	0	0	0	0	0	0	0
1700049E17Rik1_ENSMUSG00000079271	0	0	0	0	0	0	0	0	0	0	0	0
1700024B05Rik_ENSMUSG00000052334	2	0	0	0	0	0	0	0	0	0	0	0
Gm9890_ENSMUSG00000052790	0	0	0	0	0	0	0	0	0	0	0	0
Gm6401_ENSMUSG00000095044	0	0	0	0	0	0	0	0	0	0	0	0
Gm3543_ENSMUSG00000093945	0	0	0	0	0	0	0	0	0	0	0	0
Gm17063_ENSMUSG00000091031	0	0	0	0	0	0	0	0	0	0	0	0
Gm2930_ENSMUSG00000090772	0	0	0	0	0	0	0	0	0	0	0	0
Gm7991_ENSMUSG00000091116	0	0	0	0	0	0	0	0	0	0	0	0
1700091H14Rik_ENSMUSG00000090462	0	0	0	0	0	0	0	0	0	0	0	0
Gm7951_ENSMUSG00000095490	0	0	0	0	0	0	0	0	0	0	0	0
Gm17064_ENSMUSG00000091757	0	0	0	0	0	0	0	0	0	0	0	0
Gm17027_ENSMUSG00000093926	0	0	0	0	0	0	0	0	0	0	0	0
Gm17166_ENSMUSG00000090476	0	0	0	0	0	0	0	0	0	0	0	0
Gm3573_ENSMUSG00000091792	0	0	0	0	0	0	0	0	0	0	0	0
Gm17165_ENSMUSG00000079273	0	0	0	0	0	0	0	0	0	0	0	0
Gm17038_ENSMUSG00000091960	0	0	0	0	0	0	0	0	0	0	0	0
Gm17026_ENSMUSG00000092152	0	0	0	0	0	0	0	0	0	0	0	0
Gm25208_ENSMUSG00000096309	0	0	0	0	0	0	0	0	0	0	0	0
Gm25892_ENSMUSG00000096510	0	0	0	0	0	0	0	0	0	0	0	0
Gm9611_ENSMUSG00000095371	0	0	0	0	0	0	0	0	0	0	0	0
Gm7995_ENSMUSG00000094157	0	0	0	0	0	0	0	0	0	0	0	0
Gm17164_ENSMUSG00000091099	0	0	0	0	0	0	0	0	0	0	0	0
Gm2951_ENSMUSG00000090635	0	0	0	0	0	0	0	0	0	0	0	0
Gm2959_ENSMUSG00000090731	0	0	0	0	0	0	0	0	0	0	0	0
Gm8005_ENSMUSG00000092148	0	0	0	0	0	0	0	0	0	0	0	0
Gm49360_ENSMUSG00000114402	0	0	0	0	0	0	0	0	0	0	0	0
Gm8011_ENSMUSG00000094954	0	0	0	0	0	0	0	0	0	0	0	0
Gm2966_ENSMUSG00000090481	0	0	0	0	0	0	0	0	0	0	0	0
Gm8020_ENSMUSG00000090690	0	0	0	0	0	0	0	0	0	0	0	0
Gm8024_ENSMUSG00000095318	0	0	0	0	0	0	0	0	0	0	0	0
Gm48134_ENSMUSG00000114938	0	0	0	0	0	0	0	0	0	0	0	0
Gm8032_ENSMUSG00000091788	0	0	0	0	0	0	0	0	0	0	0	0
Gm17204_ENSMUSG00000090351	0	0	0	0	0	0	0	0	0	0	0	0
Gm17124_ENSMUSG00000091140	0	0	0	0	0	0	0	0	0	0	0	0
Gm25228_ENSMUSG00000094563	0	0	0	0	0	0	0	0	0	0	0	0
Gm23620_ENSMUSG00000093807	0	0	0	0	0	0	0	0	0	0	0	0
Gm3633_ENSMUSG00000095113	0	0	0	0	0	0	0	0	0	0	0	0
Gm10378_ENSMUSG00000093948	0	0	0	0	0	0	0	0	0	0	0	0
Gm17162_ENSMUSG00000090975	0	0	0	0	0	0	0	0	0	0	0	0
Gm5929_ENSMUSG00000091627	0	0	0	0	0	0	0	0	0	0	0	0
Gm3008_ENSMUSG00000090742	0	0	0	0	0	0	0	0	0	0	0	0
Gm17161_ENSMUSG00000091741	0	0	0	0	0	0	0	0	0	0	0	0
Gm3015_ENSMUSG00000095466	0	0	0	0	0	0	0	0	0	0	0	0
Gm3025_ENSMUSG00000090333	0	0	0	0	0	0	0	0	0	0	0	0
Gm10377_ENSMUSG00000095226	0	0	0	0	0	0	0	0	0	0	0	0
Gm7152_ENSMUSG00000079272	0	0	0	0	0	0	0	0	0	0	0	0
Gm21977_ENSMUSG00000094804	0	0	0	0	0	0	0	0	0	0	0	0
Gm48217_ENSMUSG00000114783	0	0	0	0	0	0	0	0	0	0	0	0
Gm3102_ENSMUSG00000090947	0	0	0	0	0	0	0	0	0	0	0	0
Gm8082_ENSMUSG00000094349	0	0	0	0	0	0	0	0	0	0	0	0
Gm3111_ENSMUSG00000091286	0	0	0	0	0	0	0	0	0	0	0	0
Gm10376_ENSMUSG00000072605	0	0	0	0	0	0	0	0	0	0	0	0
Gm6536_ENSMUSG00000090396	0	0	0	0	0	0	0	0	0	0	0	0
Gm3123_ENSMUSG00000091961	0	0	0	0	0	0	0	0	0	0	0	0
Gm8094_ENSMUSG00000091733	0	0	0	0	0	0	0	0	0	0	0	0
AC133517.1_ENSMUSG00000114317	0	0	0	0	0	0	0	0	0	0	0	0
Gm8104_ENSMUSG00000096446	0	0	0	0	0	0	0	0	0	0	0	0
Cdv3-ps_ENSMUSG00000090389	26	16	25	18	26	19	16	15	29	40	57	19
Gm49135_ENSMUSG00000115262	0	0	0	0	0	0	0	0	0	0	0	0
Gm8114_ENSMUSG00000090657	0	0	0	0	0	0	0	0	0	0	0	0
Gm3141_ENSMUSG00000090796	0	0	0	0	0	0	0	0	0	0	0	0
Gm49141_ENSMUSG00000114619	0	0	0	0	0	0	0	0	0	0	0	0
Gm7233_ENSMUSG00000094151	0	0	0	0	0	0	0	0	0	0	0	0
Gm7316_ENSMUSG00000090385	0	0	0	0	0	0	0	0	0	0	0	0
Gm8122_ENSMUSG00000094784	0	0	0	0	0	0	0	0	0	0	0	0
Gm49146_ENSMUSG00000114544	0	0	0	0	0	0	0	0	0	0	0	0
Gm8126_ENSMUSG00000090634	0	0	0	0	0	0	0	0	0	0	0	0
Gm9732_ENSMUSG00000115483	0	0	0	1	4	7	0	2	1	1	3	2
Gm17153_ENSMUSG00000091815	0	0	0	0	0	0	0	0	0	0	0	0
Gm8127_ENSMUSG00000090713	0	0	0	0	0	0	0	0	0	0	0	0
Gm17155_ENSMUSG00000091832	0	0	0	0	0	0	0	0	0	0	0	0
Gm17154_ENSMUSG00000091481	0	0	0	0	0	0	0	0	0	0	0	0
1700001F09Rik_ENSMUSG00000095384	0	0	0	0	0	0	0	0	0	0	0	0
Gm9597_ENSMUSG00000090788	0	0	0	0	0	1	0	0	0	0	0	0
Gm49315_ENSMUSG00000115213	0	0	0	0	0	0	0	0	0	0	0	0
Gm8138_ENSMUSG00000096372	0	0	0	0	0	0	0	0	0	0	0	0
Gm49072_ENSMUSG00000115511	0	0	0	0	0	0	0	0	0	0	0	0
Gm21162_ENSMUSG00000114986	0	0	0	0	0	0	0	0	0	0	0	0
Gm5799_ENSMUSG00000091477	0	0	0	0	0	0	0	0	0	0	0	0
Gm3216_ENSMUSG00000090332	0	0	0	0	0	0	0	0	0	0	0	0
Gm17654_ENSMUSG00000095743	2	0	0	0	1	0	0	0	0	0	0	0
Gm3221_ENSMUSG00000090681	0	0	0	0	0	0	0	0	0	0	0	0
Gm10375_ENSMUSG00000095528	0	0	0	0	0	0	0	0	0	0	0	0
Gm8046_ENSMUSG00000090798	0	0	0	0	0	0	0	0	0	0	0	0
Gm21154_ENSMUSG00000115050	0	0	0	0	0	3	0	0	0	0	1	0
Gm8161_ENSMUSG00000090821	0	0	0	0	0	0	0	0	0	0	0	0
Gm8165_ENSMUSG00000093968	0	0	0	0	0	0	0	0	0	0	0	0
Gm7324_ENSMUSG00000049235	19	26	42	6	16	19	18	9	29	8	7	23
Gm9672_ENSMUSG00000091990	0	0	0	0	0	0	0	0	0	0	0	0
Gm17208_ENSMUSG00000091216	0	0	0	0	0	0	0	0	0	0	0	0
Gm16506_ENSMUSG00000091718	0	0	0	0	0	0	0	0	0	0	0	0
Gm49078_ENSMUSG00000115394	0	0	0	0	0	0	0	0	0	0	0	0
Gm49080_ENSMUSG00000115675	0	0	0	0	0	0	0	0	0	0	0	0
Gm6526_ENSMUSG00000091698	0	0	0	0	0	0	0	0	0	0	0	0
AC154806.1_ENSMUSG00000115272	0	0	1	8	5	9	1	0	0	6	9	8
Gm9587_ENSMUSG00000091911	0	0	0	0	0	0	0	0	0	0	0	0
Gm8180_ENSMUSG00000091584	0	0	0	0	0	0	0	0	0	0	0	1
Gm49082_ENSMUSG00000115619	0	0	0	0	0	0	0	0	0	0	0	0
Gm49081_ENSMUSG00000115844	0	0	0	0	0	0	0	0	0	0	0	0
Gm41138_ENSMUSG00000115659	0	0	0	0	0	0	0	0	0	0	0	0
Gm49083_ENSMUSG00000115354	3	1	6	0	0	3	0	6	5	1	1	0
Ear1_ENSMUSG00000072601	0	0	0	0	0	0	0	0	0	0	0	0
Ear-ps12_ENSMUSG00000089654	0	0	0	0	0	0	0	0	0	0	0	0
Ang-ps2_ENSMUSG00000093889	0	0	0	0	0	0	0	0	0	0	0	0
Ear-ps9_ENSMUSG00000072600	0	0	0	0	0	0	0	0	0	0	0	0
Ear-ps8_ENSMUSG00000089816	0	0	0	0	0	0	0	0	0	0	0	0
Ang-ps3_ENSMUSG00000095873	0	0	0	0	0	0	0	0	0	0	0	0
Ear10_ENSMUSG00000090166	0	0	0	0	0	0	0	0	0	0	0	0
Gm8113_ENSMUSG00000089901	55	57	38	43	31	55	27	63	79	19	57	54
Gm9550_ENSMUSG00000090265	0	0	0	0	0	0	0	0	0	0	0	0
Ang5_ENSMUSG00000053961	0	0	0	0	0	0	0	1	0	0	0	0
Ear-ps7_ENSMUSG00000089754	0	0	0	0	0	0	0	0	0	0	0	0
Gm49087_ENSMUSG00000115724	0	0	0	0	0	0	0	0	0	0	0	0
Ear-ps10_ENSMUSG00000090109	0	0	0	0	0	0	0	0	0	0	0	0
Ang6_ENSMUSG00000072598	0	0	0	0	0	0	0	0	0	0	0	0
Gm8194_ENSMUSG00000090051	0	0	0	0	0	0	0	0	0	0	0	0
Gm3287_ENSMUSG00000090249	0	0	0	0	0	0	0	0	0	0	0	0
Ear-ps2_ENSMUSG00000072599	0	0	0	0	0	0	0	0	0	0	0	0
Ang-ps1_ENSMUSG00000090180	0	0	0	0	0	0	0	0	0	0	0	0
Gm49099_ENSMUSG00000115488	0	0	0	0	0	0	0	0	0	0	0	0
Gm16545_ENSMUSG00000090259	0	0	0	0	0	0	0	0	0	0	0	0
Gm49101_ENSMUSG00000115794	0	0	0	0	0	0	0	0	1	0	0	0
Ear2_ENSMUSG00000072596	1	1	1	0	2	2	0	0	7	1	2	1
Gm49102_ENSMUSG00000115235	0	0	0	0	0	0	0	0	0	0	0	0
Gm49103_ENSMUSG00000115056	0	0	0	0	0	0	0	0	0	0	0	0
Gm18216_ENSMUSG00000115713	0	0	0	0	0	0	0	0	0	0	0	0
Gm3327_ENSMUSG00000090594	0	0	0	0	0	0	0	0	0	0	0	0
Gm8207_ENSMUSG00000091048	0	0	0	0	0	0	0	0	0	0	0	0
4930503E14Rik_ENSMUSG00000072595	0	0	0	0	0	0	0	0	2	0	5	0
1700047E10Rik_ENSMUSG00000115294	0	0	0	0	0	0	0	0	0	0	0	0
