gene	KO_1_NonTreatment	KO_2_NonTreatment	KO_3_NonTreatment	KO_4_CytokineTreatment	KO_5_CytokineTreatment	KO_6_CytokineTreatment	WT_1_NonTreatment	WT_2_NonTreatment	WT_3_NonTreatment	WT_4_CytokineTreatment	WT_5_CytokineTreatment	WT_6_CytokineTreatment
Gm39348_ENSMUSG00000111180	0	0	0	0	0	0	0	0	0	0	0	0
Gm34004_ENSMUSG00000111169	0	0	0	0	0	0	0	0	0	0	0	0
Gm33914_ENSMUSG00000111354	0	0	0	0	0	0	0	0	0	0	0	0
4933433G08Rik_ENSMUSG00000111807	0	0	0	0	0	0	0	0	0	0	0	0
I730028E13Rik_ENSMUSG00000110998	0	0	0	2	0	0	0	0	0	1	0	0
Gm34105_ENSMUSG00000111449	0	0	0	0	0	0	0	0	0	0	0	0
B930092H01Rik_ENSMUSG00000111658	0	0	0	0	0	0	0	0	0	0	0	0
Gm10655_ENSMUSG00000074256	1	8	3	8	1	8	6	6	2	10	20	2
Tle3_ENSMUSG00000032280	7161	6926	6102	8601	7535	8201	6441	5842	8094	12155	20832	9858
Gm34322_ENSMUSG00000111033	0	0	0	0	0	0	0	0	0	0	0	0
Gm47240_ENSMUSG00000111635	0	0	0	0	0	0	0	0	0	0	1	0
Gm34424_ENSMUSG00000111381	0	0	0	0	0	0	0	0	0	0	0	0
Gm47241_ENSMUSG00000111739	0	0	0	0	0	0	0	0	0	0	0	0
Gm19208_ENSMUSG00000110968	0	0	0	0	0	0	0	0	0	0	0	0
Rplp1_ENSMUSG00000007892	23915	23696	22408	26993	37828	26748	22306	20247	31483	36848	53300	25356
Kif23_ENSMUSG00000032254	265	238	206	63	321	74	180	167	252	90	148	89
Paqr5_ENSMUSG00000032278	181	108	102	88	440	112	119	117	169	124	90	135
Gm23221_ENSMUSG00000088743	0	0	0	0	0	0	0	0	0	0	0	0
Glce_ENSMUSG00000032252	1901	1862	1938	1564	1869	1444	1902	1437	2236	2213	3263	1672
Mir5133_ENSMUSG00000092696	0	0	0	0	0	0	0	0	0	0	0	0
Gm47262_ENSMUSG00000110826	0	0	0	0	0	0	0	0	0	0	0	0
A730043L09Rik_ENSMUSG00000111232	7	1	2	0	0	0	1	2	1	1	1	0
Gm25603_ENSMUSG00000088986	0	0	0	0	0	0	0	0	0	0	0	0
Spesp1_ENSMUSG00000046846	0	0	0	1	0	0	0	0	0	2	6	1
Gm35288_ENSMUSG00000111193	0	0	0	0	0	0	0	0	0	0	0	0
Anp32a_ENSMUSG00000032249	4218	4392	4387	2640	3928	2872	4619	4274	6196	4218	5546	3036
Coro2b_ENSMUSG00000041729	5612	5656	5589	2577	1981	2545	5776	4848	6946	3567	6212	3527
n-R5s84_ENSMUSG00000084540	0	0	0	0	0	0	0	0	0	0	0	0
Itga11_ENSMUSG00000032243	111	90	72	36	90	40	78	66	96	85	72	35
Gm7653_ENSMUSG00000111537	0	0	0	0	0	0	0	2	1	0	0	0
Fem1b_ENSMUSG00000032244	4360	5020	4949	2678	3927	2771	5365	4289	6304	4482	5638	3491
Gm26609_ENSMUSG00000097672	0	0	0	0	0	0	0	0	0	0	1	0
Cln6_ENSMUSG00000032245	6287	6760	6599	3698	2719	3479	6578	5814	8075	4630	9046	4470
Gm10653_ENSMUSG00000074250	50	27	17	29	42	29	25	30	52	43	74	38
Gm47274_ENSMUSG00000111805	0	0	0	0	0	0	0	0	0	0	0	0
Calml4_ENSMUSG00000032246	33	16	27	13	27	11	24	20	28	8	23	13
Pias1_ENSMUSG00000032405	1590	1851	1709	1166	1189	1082	1887	1556	2198	1706	2784	1424
Gm24526_ENSMUSG00000064855	0	0	0	0	0	0	0	0	0	0	0	0
Gm48193_ENSMUSG00000111144	0	2	0	1	0	0	0	0	0	0	0	0
Gm6082_ENSMUSG00000111297	0	0	0	0	0	0	3	0	0	0	0	0
Gm25064_ENSMUSG00000094201	0	0	0	0	0	0	0	0	0	0	0	0
Skor1_ENSMUSG00000022245	1	8	9	11	5	9	6	5	18	4	16	4
Map2k5_ENSMUSG00000058444	1150	1076	1111	533	791	502	1044	951	1453	783	1060	655
2300009A05Rik_ENSMUSG00000032403	859	965	883	489	428	496	944	899	1191	767	1200	570
Gm16759_ENSMUSG00000086539	18	23	20	13	20	21	20	14	18	15	41	18
Iqch_ENSMUSG00000037801	17	19	15	0	3	2	16	14	10	2	8	1
Gm25995_ENSMUSG00000093137	0	0	0	0	0	0	0	0	0	0	0	0
Gm6257_ENSMUSG00000091866	5	12	5	5	11	10	7	6	10	11	34	10
Aagab_ENSMUSG00000037257	2512	2623	2321	1434	1559	1432	2608	2223	3164	2164	3572	1816
Smad3_ENSMUSG00000032402	1699	1557	1469	880	2627	1239	1426	1435	2369	1372	1377	1288
Gm2553_ENSMUSG00000111137	5	3	1	5	4	1	2	0	1	8	0	2
Gm18541_ENSMUSG00000110768	62	103	91	96	101	93	108	96	116	105	164	80
Gm36033_ENSMUSG00000111058	5	4	6	0	4	2	1	3	4	2	1	3
Smad6_ENSMUSG00000036867	841	734	691	485	1012	567	688	677	1020	659	814	602
1700055C04Rik_ENSMUSG00000093616	0	0	0	0	0	0	0	0	0	0	0	0
Gm25606_ENSMUSG00000088988	0	0	0	0	0	0	0	0	0	0	0	0
1110036E04Rik_ENSMUSG00000097036	0	0	0	2	8	6	0	0	1	3	23	5
Scarletltr_ENSMUSG00000093759	1	2	2	9	10	7	0	2	3	4	3	1
Lctl_ENSMUSG00000032401	5	1	2	0	0	0	0	0	3	0	0	0
Zwilch_ENSMUSG00000032400	184	217	184	52	165	67	136	144	202	86	147	85
Rpl4_ENSMUSG00000032399	37129	36869	38039	44886	52317	42243	38243	33117	49327	58224	93802	42854
Gm23344_ENSMUSG00000065752	0	0	0	0	0	0	0	3	3	0	0	0
Snord16a_ENSMUSG00000094411	0	0	0	0	0	0	0	0	0	0	0	0
Gm22571_ENSMUSG00000064918	4	12	6	8	5	7	5	11	8	6	17	14
Gm23136_ENSMUSG00000095868	11	2	10	2	7	3	6	2	1	9	32	7
Gm22455_ENSMUSG00000064514	0	0	0	0	0	0	0	0	0	0	0	0
Snapc5_ENSMUSG00000032398	313	424	453	241	333	223	464	379	611	343	506	277
Map2k1_ENSMUSG00000004936	3097	3244	3082	3969	6384	4192	3187	2873	4454	6130	7548	4377
Gm24106_ENSMUSG00000093239	0	0	0	0	0	0	0	0	0	0	0	0
Gm48855_ENSMUSG00000111160	0	0	0	0	0	0	0	0	0	0	0	0
Uchl4_ENSMUSG00000035337	38	33	38	24	44	27	32	46	43	50	52	21
Tipin_ENSMUSG00000032397	722	816	854	342	488	363	712	636	983	454	721	403
Gm24289_ENSMUSG00000088254	0	0	0	0	1	0	0	0	1	0	0	0
Dis3l_ENSMUSG00000032396	1038	1146	1033	690	717	601	1158	957	1388	928	1370	692
Megf11_ENSMUSG00000036466	21	27	15	15	60	20	17	10	38	57	44	30
Rab11a_ENSMUSG00000004771	3085	3833	4101	2688	4127	2982	4076	3565	5254	3873	5121	2705
Gm47308_ENSMUSG00000104953	0	0	0	0	0	0	0	0	0	0	0	0
Dennd4a_ENSMUSG00000053641	1939	2017	1938	1382	1722	1194	2209	1742	2486	1955	3184	1708
Gm24347_ENSMUSG00000089336	0	0	0	0	0	0	0	0	0	0	0	0
Slc24a1_ENSMUSG00000034452	2	2	10	8	3	6	4	7	7	4	6	6
Ints14_ENSMUSG00000034263	1100	1104	1106	716	1078	727	991	969	1464	1061	1371	846
Gm25640_ENSMUSG00000093119	0	1	1	0	2	0	2	1	0	1	8	3
Hacd3_ENSMUSG00000033629	2450	2645	2726	1899	2861	2121	2747	2104	3270	2957	4335	2305
Dpp8_ENSMUSG00000032393	5581	6325	5896	3324	4272	3241	6420	5172	7552	5046	7942	4075
Gm47350_ENSMUSG00000111471	2	2	7	2	4	5	5	1	2	6	9	1
Igdcc4_ENSMUSG00000032816	198	222	253	290	260	213	310	217	263	381	587	359
Igdcc3_ENSMUSG00000032394	0	4	1	1	8	2	6	10	14	3	3	0
Parp16_ENSMUSG00000032392	992	987	1037	282	393	354	983	892	1199	473	726	417
Gm25313_ENSMUSG00000095738	0	1	0	0	0	0	0	0	1	0	0	0
Rnu5g_ENSMUSG00000095892	0	0	0	0	0	0	0	1	0	0	1	1
Cilp_ENSMUSG00000042254	3347	2454	1618	1183	2582	1021	1465	2101	3164	1666	923	1292
Clpx_ENSMUSG00000015357	3069	3411	3106	2190	1965	1948	2919	2450	3521	2884	4685	2077
Gm16218_ENSMUSG00000059571	0	0	0	0	0	0	0	0	0	0	0	0
Gm39363_ENSMUSG00000111712	2	2	1	0	4	0	2	2	7	0	0	0
Gm19219_ENSMUSG00000111725	0	0	0	0	0	0	0	0	0	0	5	0
Gm47192_ENSMUSG00000110913	1	2	0	1	1	0	1	1	2	1	1	0
Pdcd7_ENSMUSG00000041837	784	788	695	335	367	337	723	697	920	507	769	442
Ubap1l_ENSMUSG00000086228	23	18	16	13	14	12	10	3	17	7	38	17
Gm17875_ENSMUSG00000111092	0	3	2	1	1	0	2	3	2	0	0	2
Kbtbd13_ENSMUSG00000054978	2	0	2	2	10	3	2	3	3	5	5	2
Rasl12_ENSMUSG00000041696	228	240	187	246	522	239	178	202	304	432	415	273
Slc51b_ENSMUSG00000053862	0	0	0	1	2	7	1	0	1	0	1	2
Mtfmt_ENSMUSG00000059183	566	599	551	266	365	269	531	526	710	375	597	332
Gm47270_ENSMUSG00000111722	13	10	8	1	2	0	11	11	19	1	5	1
Spg21_ENSMUSG00000032388	1771	1997	2041	2440	2760	2456	2135	1766	2740	3234	5109	2456
Ankdd1a_ENSMUSG00000066510	2	1	0	0	0	0	0	0	0	0	6	0
Gm17749_ENSMUSG00000111818	0	0	2	1	4	2	0	0	2	0	0	0
Plekho2_ENSMUSG00000050721	1109	944	993	1556	2822	1652	824	963	1439	2749	2813	1815
Pif1_ENSMUSG00000041064	66	38	45	4	25	2	32	28	63	5	7	9
Rbpms2_ENSMUSG00000032387	198	246	205	162	414	232	227	175	315	351	272	212
Oaz2_ENSMUSG00000040652	3453	3365	3402	2277	2684	2132	3352	3037	4241	3071	4787	2354
Zfp609_ENSMUSG00000040524	3002	3145	2648	1682	2630	1780	3297	2579	3754	2348	3753	2173
Trip4_ENSMUSG00000032386	1428	1538	1595	1192	1312	1063	1659	1335	2008	1716	2718	1318
n-R5s85_ENSMUSG00000065387	0	0	0	0	0	0	1	1	1	0	0	0
Gm16073_ENSMUSG00000079915	0	0	0	0	0	1	1	1	0	0	3	0
Pclaf_ENSMUSG00000040204	184	229	252	29	211	52	164	152	344	37	43	59
Gm23248_ENSMUSG00000065301	0	1	0	0	0	0	0	0	1	0	0	0
Csnk1g1_ENSMUSG00000032384	1628	1853	1610	1085	1856	1115	1769	1471	2136	1763	2440	1485
Gm22657_ENSMUSG00000077385	0	0	0	0	0	0	0	0	0	0	0	0
Ppib_ENSMUSG00000032383	5989	6378	6499	3974	8100	4638	5742	5536	8403	6190	6948	4623
Snx22_ENSMUSG00000039452	20	23	7	10	14	18	14	19	21	24	23	16
Snx1_ENSMUSG00000032382	3316	3425	3399	4621	4346	3995	3468	3068	4387	5792	9622	4458
Ciao2a_ENSMUSG00000032381	888	986	994	713	1028	779	937	819	1249	1198	1557	739
Dapk2_ENSMUSG00000032380	43	44	69	41	147	79	53	42	116	38	47	71
Herc1_ENSMUSG00000038664	4286	5234	4230	1642	3343	1689	5598	4346	6247	2687	3903	2315
Gm23428_ENSMUSG00000084437	0	0	0	0	0	0	0	0	0	0	0	0
Gm28379_ENSMUSG00000100130	0	4	3	1	0	1	0	0	1	1	0	1
Fbxl22_ENSMUSG00000050503	16	28	17	17	27	24	12	17	23	25	31	10
Usp3_ENSMUSG00000032376	1838	1926	1963	2284	2782	2330	1866	1761	2568	3173	5287	2598
Gm15563_ENSMUSG00000086387	0	0	0	0	0	0	0	0	0	3	2	2
Car12_ENSMUSG00000032373	131	95	82	133	417	145	55	74	154	213	120	157
Aph1b_ENSMUSG00000032375	430	577	519	233	362	244	612	460	686	393	512	277
Gm10647_ENSMUSG00000074232	8	8	2	0	0	1	0	1	2	0	0	2
BC050972_ENSMUSG00000092131	1	0	1	6	2	0	0	1	0	3	7	4
Ppp1r2-ps4_ENSMUSG00000059237	45	50	44	46	48	53	53	56	69	64	91	67
Aph1c_ENSMUSG00000053040	82	67	81	70	83	52	77	56	114	98	133	56
Gm17098_ENSMUSG00000091745	6	2	1	1	1	0	3	1	1	2	6	1
Rab8b_ENSMUSG00000036943	1215	1313	1283	1893	2699	1717	1313	1182	1769	2985	3863	2009
Rps27l_ENSMUSG00000036781	1444	1495	1738	1745	1910	1646	1682	1492	2239	2398	3360	1514
Lactb_ENSMUSG00000032370	456	477	461	292	362	283	502	434	641	469	608	372
Gm24225_ENSMUSG00000089450	0	0	0	0	1	0	0	0	0	0	0	0
Tpm1_ENSMUSG00000032366	10838	9514	9856	7767	19241	9900	9950	8991	14395	14027	16203	10369
Gm10646_ENSMUSG00000111825	0	0	1	0	0	1	0	2	0	0	0	0
Gm22145_ENSMUSG00000088021	0	0	0	0	0	0	0	0	0	0	0	0
Gm19299_ENSMUSG00000111556	0	0	0	0	0	0	0	0	0	0	0	1
Tln2_ENSMUSG00000052698	3084	2723	2431	1229	3412	1159	2755	2345	3667	2199	1521	1342
Mir190a_ENSMUSG00000076379	0	0	0	0	0	0	0	0	0	0	0	0
Gm47047_ENSMUSG00000111412	0	0	0	0	0	0	0	0	0	0	0	0
Gm47110_ENSMUSG00000111819	0	0	0	0	0	0	0	0	0	0	4	0
Mir7241_ENSMUSG00000098937	0	0	0	0	0	0	0	0	0	0	0	0
Mir7242_ENSMUSG00000098446	0	0	0	0	0	0	0	0	0	0	0	0
Gm7787_ENSMUSG00000111272	13	19	9	12	37	23	9	8	16	22	32	17
M5C1000I18Rik_ENSMUSG00000055125	134	136	138	46	28	36	78	66	98	56	104	37
C2cd4b_ENSMUSG00000091956	5301	4420	3797	1641	675	1489	2303	2991	3362	1768	3872	1829
C2cd4a_ENSMUSG00000047990	801	683	498	81	50	74	214	322	424	121	186	94
Vps13c_ENSMUSG00000035284	2758	3141	2764	974	1677	948	3198	2383	3385	1617	2226	1350
Gm20745_ENSMUSG00000111841	0	0	0	0	1	0	0	0	0	0	0	1
Gm28195_ENSMUSG00000101345	0	0	1	0	0	0	0	0	0	0	0	0
Gm22382_ENSMUSG00000088810	0	0	0	0	0	0	0	0	0	0	0	0
Gm19987_ENSMUSG00000111562	0	0	0	0	0	0	0	0	0	0	0	0
Gm22169_ENSMUSG00000096639	2	0	0	0	0	0	0	1	0	0	0	0
4930502A04Rik_ENSMUSG00000111303	76	62	68	31	17	15	60	64	70	37	78	33
Gm22962_ENSMUSG00000088587	0	0	0	0	0	0	0	0	0	0	0	0
Gm47169_ENSMUSG00000111404	0	1	0	1	0	0	0	0	0	0	0	0
Rora_ENSMUSG00000032238	2111	2203	1995	3584	3224	2998	2505	1840	2762	4427	8062	3788
Gm15511_ENSMUSG00000086648	3	2	0	3	2	1	4	1	0	4	11	3
Ice2_ENSMUSG00000032235	428	444	425	171	204	181	409	442	561	283	419	259
Gm7802_ENSMUSG00000111621	0	0	5	1	2	6	0	1	6	3	7	3
Gm18587_ENSMUSG00000111484	0	0	0	0	0	0	0	0	0	0	0	0
Gm4978_ENSMUSG00000062874	0	0	1	1	0	0	0	0	1	0	0	2
Anxa2_ENSMUSG00000032231	9095	8767	9492	7160	30900	9837	7967	9021	13132	14513	10849	10128
Mir3109_ENSMUSG00000093042	1	0	0	0	2	0	2	0	0	0	0	0
Gm16144_ENSMUSG00000086399	0	0	0	0	0	0	0	0	0	0	0	0
Gm47203_ENSMUSG00000111096	0	0	0	0	0	0	0	0	0	0	0	0
Foxb1_ENSMUSG00000059246	0	1	0	0	0	0	0	0	0	0	0	0
B230323A14Rik_ENSMUSG00000097623	0	0	0	0	0	0	0	0	0	0	0	0
Gm18745_ENSMUSG00000111286	0	0	1	0	0	0	0	0	0	1	0	0
Gm28731_ENSMUSG00000101555	3	8	5	0	6	0	2	4	3	3	4	2
Bnip2_ENSMUSG00000011958	1759	1864	1921	1061	2247	1225	1648	1705	2503	1832	1889	1280
Gtf2a2_ENSMUSG00000033543	1274	1543	1640	1011	1194	932	1487	1341	1753	1310	2247	945
Gcnt3_ENSMUSG00000032226	30	37	53	78	375	113	22	30	55	20	108	33
Gm47233_ENSMUSG00000111176	0	1	0	0	0	0	0	0	0	0	0	0
2210414F02Rik_ENSMUSG00000111043	0	0	0	0	0	0	0	0	0	0	0	0
Fam81a_ENSMUSG00000032224	272	270	287	57	80	53	293	263	414	70	82	77
Gm24257_ENSMUSG00000077660	0	0	0	0	0	0	0	0	0	0	0	0
Gm26849_ENSMUSG00000097720	0	2	1	0	0	0	0	0	0	0	0	2
Myo1e_ENSMUSG00000032220	2549	2318	2357	1578	3206	1950	2323	2437	3339	2761	3161	2300
Mir5626_ENSMUSG00000093763	0	0	0	0	0	0	0	0	0	0	0	0
Ccnb2_ENSMUSG00000032218	96	122	95	34	130	44	78	64	128	41	40	43
Rnf111_ENSMUSG00000032217	2676	2745	2542	1508	2023	1517	2526	2426	3566	1986	3098	1867
Gm24615_ENSMUSG00000065202	0	0	0	0	0	0	0	0	0	0	0	0
Gm23588_ENSMUSG00000088284	0	0	0	0	0	0	0	0	0	0	0	0
Gm23730_ENSMUSG00000094366	0	0	0	0	0	0	0	0	0	0	0	0
Gm22229_ENSMUSG00000064921	0	0	0	0	0	0	0	0	0	0	0	0
Sltm_ENSMUSG00000032212	4404	4524	4313	3628	4111	3514	4266	3678	5282	4704	8498	3992
Mindy2_ENSMUSG00000042444	3337	3720	3520	2339	2817	2551	3551	2875	4086	3194	4943	2625
Gm10642_ENSMUSG00000074213	157	152	111	74	78	63	105	77	140	81	158	49
Adam10_ENSMUSG00000054693	6408	6609	6965	4519	8245	5165	6196	5294	8502	6596	8911	5478
Lipc_ENSMUSG00000032207	15	16	16	44	32	35	24	9	34	38	82	42
Gm25149_ENSMUSG00000087744	0	0	0	0	0	0	0	0	0	0	2	0
Gm3436_ENSMUSG00000096160	99	105	87	124	188	112	82	108	135	168	274	124
Gm32017_ENSMUSG00000111631	1	0	0	0	0	1	1	0	0	1	0	0
Aqp9_ENSMUSG00000032204	3	3	5	2	13	2	9	6	15	18	6	8
Gm47268_ENSMUSG00000111618	0	0	0	0	0	0	0	0	0	0	0	0
Gm32511_ENSMUSG00000111429	0	0	0	0	0	1	0	0	0	0	0	0
Aldh1a2_ENSMUSG00000013584	261	353	282	271	1116	302	248	212	568	1046	606	370
Gm48124_ENSMUSG00000111181	0	0	0	0	0	0	0	0	0	0	0	0
Polr2m_ENSMUSG00000032199	5160	5335	5044	4433	5433	4425	5605	4429	7279	6176	9452	4813
Myzap_ENSMUSG00000041361	233	238	258	55	144	94	175	257	384	83	75	57
Gm6018_ENSMUSG00000111815	0	0	0	0	0	0	0	0	0	0	0	0
Cgnl1_ENSMUSG00000032232	1864	1597	1808	1434	5169	2027	1721	1742	3045	2390	2208	2008
Gm27220_ENSMUSG00000099220	0	0	0	0	0	0	0	0	0	0	0	0
Gm37660_ENSMUSG00000104467	26	18	24	9	23	13	28	34	43	11	20	8
Tcf12_ENSMUSG00000032228	3485	3429	3341	2210	3576	2267	3287	3002	4410	3508	4737	2806
Gm38057_ENSMUSG00000102143	21	15	13	5	15	6	21	18	16	10	10	8
Gm38111_ENSMUSG00000102939	0	2	0	1	6	0	0	0	0	0	0	0
Gm18821_ENSMUSG00000098761	2	2	2	1	2	5	8	3	3	0	4	2
Gm37879_ENSMUSG00000104107	3	2	2	1	12	0	3	1	1	0	0	1
Gm27152_ENSMUSG00000099313	0	0	0	0	0	0	0	0	0	0	0	0
Gm37663_ENSMUSG00000104469	0	0	1	0	0	0	0	1	1	0	0	0
Gm37023_ENSMUSG00000104078	0	1	0	0	0	1	0	0	0	0	2	0
A430027C01Rik_ENSMUSG00000104432	13	18	14	2	1	4	8	8	16	4	10	2
Gm27450_ENSMUSG00000077821	0	0	0	0	0	0	0	0	0	0	0	0
Gm37137_ENSMUSG00000102874	0	0	0	0	0	0	0	0	0	0	0	0
Rpl15-ps2_ENSMUSG00000098915	172	192	158	195	235	234	167	150	225	232	376	165
Gm25045_ENSMUSG00000084619	0	0	0	0	0	0	0	0	0	0	0	0
Gm7863_ENSMUSG00000099253	0	0	0	0	0	0	0	0	0	0	0	0
Uba52-ps_ENSMUSG00000061390	105	113	115	112	185	80	129	71	152	152	181	128
Gm27159_ENSMUSG00000099020	0	0	0	0	0	0	0	0	0	0	0	0
Gm27188_ENSMUSG00000099190	0	0	0	0	1	0	0	0	3	0	2	0
Gm7870_ENSMUSG00000098412	0	1	0	0	0	0	0	0	0	0	0	0
Gm25163_ENSMUSG00000089530	0	0	1	0	0	0	0	0	0	0	0	0
Gm27253_ENSMUSG00000098340	1	1	0	0	0	5	2	3	2	0	8	1
Zfp280d_ENSMUSG00000038535	1112	1340	1317	798	908	761	1392	1216	1692	1078	1876	850
Gm19353_ENSMUSG00000098492	19	14	14	7	15	15	11	21	17	14	23	7
Gm17828_ENSMUSG00000098893	9	7	10	8	14	15	11	13	28	11	30	7
Gm37983_ENSMUSG00000102225	6	4	0	4	6	5	1	0	2	4	10	6
Gm37303_ENSMUSG00000103133	34	40	35	8	12	9	19	27	20	12	12	23
Gm37581_ENSMUSG00000103388	14	45	24	6	9	5	15	33	35	1	18	5
BC065403_ENSMUSG00000097211	4	0	0	1	4	1	0	0	2	1	2	6
Gm37150_ENSMUSG00000102925	0	0	0	0	0	0	0	0	0	0	0	0
Gm27230_ENSMUSG00000098959	0	0	0	0	0	0	0	0	0	0	0	0
Gm27255_ENSMUSG00000098801	0	0	0	0	0	0	0	0	0	0	0	0
Gm27254_ENSMUSG00000099019	3	1	0	0	1	0	0	0	5	0	1	1
Mns1_ENSMUSG00000032221	698	962	955	142	116	132	1276	883	1296	235	521	202
Gm36948_ENSMUSG00000103445	49	75	37	15	9	8	43	64	78	20	43	25
Gm27231_ENSMUSG00000098778	0	0	0	0	0	0	0	0	0	0	0	0
Tex9_ENSMUSG00000090626	419	469	455	139	218	146	520	429	593	218	361	189
Gm28010_ENSMUSG00000095555	0	0	0	0	0	0	0	0	0	0	1	0
4930509E16Rik_ENSMUSG00000096986	0	6	7	0	0	1	6	4	6	4	5	1
Rfx7_ENSMUSG00000037674	1660	1802	1579	771	1242	759	1760	1378	2194	1126	1558	971
Gm19427_ENSMUSG00000099310	0	0	0	0	0	0	0	0	0	0	0	0
Gm37105_ENSMUSG00000102672	0	2	0	0	2	0	0	0	4	0	1	1
Gm18014_ENSMUSG00000098275	0	0	0	0	0	0	0	0	0	0	0	0
Gm27241_ENSMUSG00000099051	1	0	1	3	2	3	1	0	0	1	0	2
Gm27232_ENSMUSG00000098573	1	2	1	0	1	2	5	1	0	3	0	0
Gm23057_ENSMUSG00000064735	0	0	0	0	0	0	0	0	0	0	0	0
Nedd4_ENSMUSG00000032216	23922	24180	22736	11297	19888	12346	25446	20382	30943	17306	23754	13702
A530064N14Rik_ENSMUSG00000104273	3	7	7	0	3	3	6	4	8	6	6	2
Gm7265_ENSMUSG00000102573	6	8	11	12	13	14	8	4	14	19	20	15
Gm37955_ENSMUSG00000104066	0	1	1	0	0	1	0	0	0	0	0	0
Gm36936_ENSMUSG00000102411	94	104	56	17	38	27	81	71	96	19	65	26
Gm27204_ENSMUSG00000098294	0	0	0	0	0	0	0	0	0	0	0	0
Prtg_ENSMUSG00000036030	15	15	13	5	14	4	11	7	19	16	1	3
Gm27203_ENSMUSG00000098471	0	0	0	0	0	0	0	0	0	0	0	0
A730062M13Rik_ENSMUSG00000102971	0	0	0	0	0	0	0	0	0	0	0	0
Gm37234_ENSMUSG00000102330	0	2	1	0	0	0	0	0	0	0	0	0
Pygo1_ENSMUSG00000034910	262	433	347	131	196	117	455	416	567	147	219	137
Dyx1c1_ENSMUSG00000092192	23	21	20	4	3	1	24	21	26	6	5	7
Gm44503_ENSMUSG00000089865	0	0	0	0	0	0	0	0	0	0	0	0
Gm23567_ENSMUSG00000096559	0	1	0	0	0	0	1	0	1	0	1	0
Gm37710_ENSMUSG00000102797	0	0	0	0	1	0	0	0	0	0	0	1
Ccpg1os_ENSMUSG00000086158	318	337	342	202	174	216	355	313	466	280	409	198
Ccpg1_ENSMUSG00000034563	422	533	535	240	266	277	528	485	659	299	550	256
Gm27353_ENSMUSG00000098589	4	7	9	5	7	12	0	7	1	5	20	7
Pigb_ENSMUSG00000079469	829	740	782	235	492	262	734	660	971	338	457	329
Gm38192_ENSMUSG00000102305	2	10	7	0	1	2	6	8	9	2	3	0
2310009A05Rik_ENSMUSG00000098332	265	320	339	171	174	155	326	287	424	283	381	177
Rab27a_ENSMUSG00000032202	11433	11951	11441	2197	1808	1998	11473	9726	13385	3547	4657	2633
Gm27186_ENSMUSG00000098468	0	0	0	0	0	0	0	0	0	3	0	1
Khdc3_ENSMUSG00000092622	9	12	8	2	2	2	10	5	9	1	8	4
Gm20509_ENSMUSG00000092310	0	0	0	0	0	0	0	0	0	0	0	0
Rsl24d1_ENSMUSG00000032215	683	637	741	572	720	566	720	646	888	764	1183	573
Gm38215_ENSMUSG00000103556	0	0	0	2	2	0	0	0	0	3	8	0
Gm5745_ENSMUSG00000066478	0	0	0	0	0	2	0	0	0	0	0	0
Gm27211_ENSMUSG00000098875	0	0	0	0	0	0	0	0	0	0	0	0
Unc13c_ENSMUSG00000062151	0	2	5	0	11	2	4	1	2	4	1	2
Gm37611_ENSMUSG00000103832	0	0	0	0	0	0	0	0	0	0	0	0
Gm27148_ENSMUSG00000099064	0	0	0	0	0	1	0	0	1	1	0	1
Gm25105_ENSMUSG00000084426	0	0	0	0	0	0	0	0	0	0	0	0
Gm37326_ENSMUSG00000103202	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s86_ENSMUSG00000095631	0	0	0	0	0	0	0	0	0	0	0	0
Wdr72_ENSMUSG00000044976	169	179	205	63	197	121	101	102	191	92	108	101
Gm24141_ENSMUSG00000084725	0	0	0	0	0	0	0	0	0	0	0	0
Nr1h2-ps_ENSMUSG00000098313	0	0	0	0	0	0	0	0	0	0	0	0
Gm28622_ENSMUSG00000101526	0	0	0	0	0	0	0	0	0	0	0	0
Gm27189_ENSMUSG00000098748	0	0	0	0	0	0	0	0	0	0	0	0
Gm27233_ENSMUSG00000098272	0	0	0	0	0	0	0	0	0	0	0	0
Gm22315_ENSMUSG00000088635	0	0	0	0	0	0	0	0	0	0	0	0
Gm16551_ENSMUSG00000066477	42	40	68	26	211	67	35	43	81	38	20	74
Gm20649_ENSMUSG00000093662	0	0	0	0	0	0	0	0	0	0	0	0
Gm28182_ENSMUSG00000101596	0	3	0	0	1	0	0	0	0	0	0	0
Onecut1_ENSMUSG00000043013	74	58	64	28	138	61	75	69	103	62	48	90
Fam214a_ENSMUSG00000034858	1834	2100	2012	1181	1258	1287	2018	1839	2719	1992	3429	1839
Arpp19_ENSMUSG00000007656	2305	2461	2523	2279	2915	2185	2560	2195	3445	2982	4808	2321
Gm2981_ENSMUSG00000111027	19	19	23	9	17	8	15	12	12	22	23	10
Myo5a_ENSMUSG00000034593	3986	4144	3846	3565	5022	3300	4659	3533	5112	5149	6775	3688
Gm9719_ENSMUSG00000090001	0	3	0	2	2	2	1	0	1	2	3	1
Gm16353_ENSMUSG00000089651	0	0	0	0	0	0	0	0	0	0	0	0
Myo5c_ENSMUSG00000033590	1148	837	904	582	1009	1072	1495	922	1857	567	989	535
Gnb5_ENSMUSG00000032192	1149	1138	1037	482	475	428	1183	1064	1363	600	1042	439
Gm19531_ENSMUSG00000111348	49	55	49	23	26	20	39	42	47	21	36	14
